,rainfall,temperature_max,temperature_min,temperature_mean,relative_humidity,wind_speed,wind_direction,cloud,station_pressure,recorded_time,station
4334,15.0,29.1,24.6,26.9,88.0,2.0,110.0,5.0,1005.8,2013-11-13,1
4335,0.0,33.2,26.4,29.8,79.0,3.0,110.0,4.0,1008.4,2013-11-14,1
4336,0.0,32.6,25.1,28.9,71.0,3.0,110.0,2.0,1009.6,2013-11-15,1
4337,0.0,32.8,24.1,28.5,69.0,3.0,110.0,2.0,1009.1,2013-11-16,1
4338,0.0,32.8,23.2,28.0,65.0,3.0,130.0,2.0,1009.1,2013-11-17,1
4339,0.0,31.4,26.2,28.8,71.0,3.0,40.0,4.0,1010.0,2013-11-18,1
4340,0.0,32.0,24.4,28.2,71.0,2.0,90.0,4.0,1010.5,2013-11-19,1
4341,0.0,31.5,24.8,28.2,77.0,3.0,120.0,4.0,1009.4,2013-11-20,1
4342,0.0,32.0,24.8,28.4,75.0,3.0,110.0,4.0,1009.0,2013-11-21,1
4343,0.5,29.9,25.4,27.6,83.0,2.0,140.0,6.0,1009.0,2013-11-22,1
4344,3.0,29.9,24.7,27.3,85.0,2.0,100.0,7.0,1008.0,2013-11-23,1
4345,10.0,31.7,24.4,28.0,84.0,2.0,100.0,4.0,1007.8,2013-11-24,1
4346,0.0,33.3,25.5,29.4,80.0,2.0,130.0,4.0,1007.0,2013-11-25,1
4347,0.0,32.2,25.0,28.6,77.0,2.0,110.0,3.0,1008.0,2013-11-26,1
4348,2.0,32.3,25.1,28.7,81.0,2.0,130.0,3.0,1009.2,2013-11-27,1
4349,0.0,32.2,26.0,29.1,81.0,2.0,270.0,4.0,1010.0,2013-11-28,1
4350,0.0,29.8,24.7,27.3,74.0,2.0,80.0,5.0,1009.6,2013-11-29,1
4351,0.0,28.9,24.6,26.8,90.0,2.0,120.0,7.0,1009.6,2013-11-30,1
4352,3.0,29.2,23.3,26.3,86.0,1.0,70.0,5.0,1009.9,2013-12-01,1
4353,3.0,30.8,24.5,27.7,78.0,2.0,270.0,5.0,1008.9,2013-12-02,1
4354,0.0,29.7,25.1,27.4,76.0,1.0,40.0,6.0,1008.6,2013-12-03,1
4355,1.0,29.7,24.7,27.2,80.0,2.0,130.0,6.0,1007.6,2013-12-04,1
4356,0.0,30.8,25.0,27.9,73.0,2.0,100.0,6.0,1007.2,2013-12-05,1
4357,0.0,30.2,24.9,27.5,69.0,2.0,120.0,5.0,1007.0,2013-12-06,1
4358,0.0,31.5,23.7,27.6,71.0,2.0,80.0,6.0,1008.3,2013-12-07,1
4359,3.0,33.9,24.4,29.2,76.0,1.0,140.0,6.0,1007.8,2013-12-08,1
4360,4.5,31.2,25.1,28.2,87.0,2.0,270.0,5.0,1006.2,2013-12-09,1
4361,0.0,32.6,24.0,28.3,81.0,2.0,120.0,4.0,1006.0,2013-12-10,1
4362,0.0,32.6,26.0,29.3,76.0,2.0,120.0,5.0,1006.7,2013-12-11,1
4363,0.0,31.5,25.4,28.5,79.0,1.0,110.0,5.0,1008.0,2013-12-12,1
4364,0.0,32.5,25.0,28.8,74.0,3.0,100.0,4.0,1009.2,2013-12-13,1
4365,7.0,33.2,24.9,29.0,73.0,3.0,110.0,4.0,1009.4,2013-12-14,1
4366,1.0,32.7,25.1,28.9,81.0,3.0,110.0,6.0,1008.8,2013-12-15,1
4367,4.5,31.5,25.2,28.4,88.0,2.0,110.0,4.0,1007.2,2013-12-16,1
4368,0.0,33.3,26.0,29.6,78.0,2.0,130.0,2.0,1006.0,2013-12-17,1
4369,0.0,30.2,25.4,27.8,86.0,3.0,10.0,6.0,1006.6,2013-12-18,1
4370,0.0,29.7,26.1,27.9,85.0,2.0,110.0,7.0,1008.1,2013-12-19,1
4371,8.5,29.8,24.9,27.4,91.0,2.0,180.0,6.0,1009.0,2013-12-20,1
4372,0.0,31.2,25.1,28.2,84.0,2.0,270.0,4.0,1009.2,2013-12-21,1
4373,0.0,31.5,24.6,28.0,79.0,2.0,100.0,4.0,1009.7,2013-12-22,1
4374,0.0,31.8,24.6,28.2,77.0,2.0,80.0,3.0,1009.2,2013-12-23,1
4375,0.0,31.4,25.3,28.4,82.0,2.0,120.0,4.0,1009.2,2013-12-24,1
4376,0.0,32.8,26.0,29.4,79.0,2.0,130.0,2.0,1008.3,2013-12-25,1
4377,2.5,31.7,25.3,28.5,82.0,4.0,10.0,5.0,1008.2,2013-12-26,1
4378,-1.0,28.9,24.7,26.8,80.0,3.0,20.0,6.0,1008.8,2013-12-27,1
4379,0.0,31.3,23.2,27.3,71.0,2.0,120.0,3.0,1009.2,2013-12-28,1
4380,0.0,31.2,23.0,27.1,72.0,2.0,130.0,2.0,1010.2,2013-12-29,1
4381,0.0,31.9,22.9,27.4,73.0,3.0,290.0,4.0,1011.3,2013-12-30,1
4382,0.0,31.6,21.8,26.7,70.0,2.0,100.0,2.0,1011.2,2013-12-31,1
4383,0.0,31.6,22.8,27.2,65.0,3.0,120.0,3.0,1011.0,2014-01-01,1
4384,0.0,31.9,21.7,26.8,65.0,2.0,130.0,1.0,1010.8,2014-01-02,1
4385,0.0,31.0,22.9,26.95,72.0,2.0,120.0,1.0,1008.4,2014-01-03,1
4386,0.0,30.0,23.1,26.55,75.0,2.0,300.0,1.0,1009.4,2014-01-04,1
4387,0.0,31.4,24.2,27.8,81.0,3.0,120.0,3.0,1009.3,2014-01-05,1
4388,0.0,30.4,24.1,27.25,74.0,3.0,110.0,4.0,1009.9,2014-01-06,1
4389,0.0,30.3,23.1,26.7,73.0,2.0,110.0,3.0,1010.5,2014-01-07,1
4390,0.0,31.2,22.5,26.85,69.0,3.0,110.0,3.0,1010.1,2014-01-08,1
4391,0.0,31.7,23.6,27.65,64.0,3.0,110.0,2.0,1011.6,2014-01-09,1
4392,0.0,28.8,22.1,25.45,64.0,4.0,110.0,5.0,1012.8,2014-01-10,1
4393,0.0,30.2,22.2,26.2,58.0,3.0,90.0,4.0,1013.0,2014-01-11,1
4394,0.0,30.6,24.2,27.4,65.0,3.0,120.0,5.0,1010.7,2014-01-12,1
4395,0.0,29.7,24.3,27.0,63.0,3.0,20.0,5.0,1008.4,2014-01-13,1
4396,0.0,28.8,22.0,25.4,70.0,2.0,270.0,4.0,1007.6,2014-01-14,1
4397,0.0,29.3,21.4,25.35,67.0,2.0,240.0,4.0,1010.4,2014-01-15,1
4398,0.0,30.0,23.1,26.55,56.0,2.0,100.0,5.0,1011.8,2014-01-16,1
4399,0.0,29.1,22.5,25.8,64.0,2.0,140.0,6.0,1011.3,2014-01-17,1
4400,0.0,28.3,22.0,25.15,58.0,3.0,90.0,7.0,1013.0,2014-01-18,1
4401,0.0,28.1,20.5,24.3,63.0,4.0,80.0,4.0,1013.6,2014-01-19,1
4402,0.0,27.4,22.7,25.05,68.0,2.0,120.0,5.0,1012.2,2014-01-20,1
4403,0.0,26.8,22.7,24.75,68.0,2.0,280.0,7.0,1010.6,2014-01-21,1
4404,0.0,28.5,22.2,25.35,67.0,2.0,280.0,6.0,1010.5,2014-01-22,1
4405,0.0,28.7,22.2,25.45,63.0,4.0,120.0,4.0,1011.7,2014-01-23,1
4406,0.0,28.4,19.4,23.9,62.0,4.0,110.0,2.0,1011.8,2014-01-24,1
4407,0.0,29.5,18.8,24.15,58.0,2.0,120.0,1.0,1011.1,2014-01-25,1
4408,-1.0,28.9,21.5,25.2,65.0,2.0,300.0,4.0,1011.0,2014-01-26,1
4409,0.0,28.8,21.2,25.0,68.0,2.0,280.0,3.0,1011.7,2014-01-27,1
4410,0.0,30.2,21.5,25.85,62.0,2.0,120.0,2.0,1011.9,2014-01-28,1
4411,0.0,30.7,22.8,26.75,63.0,3.0,120.0,5.0,1011.7,2014-01-29,1
4412,0.0,28.2,20.6,24.4,70.0,2.0,90.0,5.0,1012.2,2014-01-30,1
4413,-1.0,30.1,23.1,26.6,58.0,3.0,80.0,5.0,1011.1,2014-01-31,1
4414,0.5,31.0,24.5,27.75,73.0,3.0,140.0,6.0,1006.4,2014-02-01,1
4415,0.0,32.5,23.8,28.15,74.0,2.0,110.0,2.0,1006.9,2014-02-02,1
4416,0.0,29.8,23.2,26.5,80.0,2.0,270.0,3.0,1006.7,2014-02-03,1
4417,0.0,32.7,23.2,27.95,74.0,2.0,130.0,2.0,1007.5,2014-02-04,1
4418,0.0,32.9,23.6,28.25,72.0,3.0,130.0,2.0,1007.9,2014-02-05,1
4419,0.0,32.6,22.7,27.65,69.0,3.0,130.0,2.0,1007.2,2014-02-06,1
4420,0.0,32.7,24.0,28.35,66.0,3.0,120.0,2.0,1006.1,2014-02-07,1
4421,0.0,34.2,24.7,29.45,66.0,3.0,120.0,2.0,1006.3,2014-02-08,1
4422,0.0,32.7,24.4,28.55,66.0,3.0,130.0,3.0,1006.0,2014-02-09,1
4423,0.0,32.7,25.2,28.95,71.0,3.0,300.0,4.0,1007.0,2014-02-10,1
4424,0.0,30.0,22.8,26.4,76.0,2.0,120.0,4.0,1007.4,2014-02-11,1
4425,0.0,30.9,21.6,26.25,65.0,3.0,110.0,3.0,1009.3,2014-02-12,1
4426,0.0,31.0,21.4,26.2,63.0,3.0,120.0,2.0,1011.2,2014-02-13,1
4427,0.0,30.9,22.2,26.55,63.0,3.0,120.0,1.0,1010.9,2014-02-14,1
4428,0.0,29.6,22.6,26.1,64.0,3.0,120.0,2.0,1011.4,2014-02-15,1
4429,0.0,30.5,22.2,26.35,66.0,4.0,110.0,3.0,1012.9,2014-02-16,1
4430,0.0,31.4,24.8,28.1,64.0,4.0,110.0,3.0,1013.2,2014-02-17,1
4431,0.0,32.2,21.9,27.05,62.0,3.0,130.0,2.0,1011.2,2014-02-18,1
4432,0.0,31.2,23.4,27.3,68.0,3.0,130.0,3.0,1010.4,2014-02-19,1
4433,0.0,32.3,23.2,27.75,61.0,3.0,120.0,2.0,1012.5,2014-02-20,1
4434,0.0,29.3,22.0,25.65,61.0,3.0,100.0,5.0,1013.5,2014-02-21,1
4435,0.0,29.7,22.8,26.25,61.0,3.0,120.0,5.0,1012.9,2014-02-22,1
4436,0.0,29.2,21.1,25.15,66.0,3.0,120.0,3.0,1013.4,2014-02-23,1
4437,0.0,30.7,21.8,26.25,61.0,3.0,120.0,2.0,1013.2,2014-02-24,1
4438,1.5,30.8,21.8,26.3,70.0,2.0,140.0,4.0,1012.8,2014-02-25,1
4439,1.0,29.0,21.3,25.15,75.0,2.0,120.0,4.0,1012.6,2014-02-26,1
4440,0.0,32.2,22.2,27.2,60.0,3.0,110.0,2.0,1012.1,2014-02-27,1
4441,0.0,31.7,21.7,26.7,62.0,3.0,130.0,1.0,1011.8,2014-02-28,1
4442,0.0,32.1,21.7,26.9,60.0,3.0,130.0,1.0,1010.1,2014-03-01,1
4443,0.0,32.9,23.7,28.3,66.0,2.0,140.0,3.0,1009.3,2014-03-02,1
4444,0.0,32.2,22.7,27.45,69.0,3.0,120.0,1.0,1010.4,2014-03-03,1
4445,0.0,33.0,24.3,28.65,61.0,2.0,120.0,2.0,1011.3,2014-03-04,1
4446,0.0,31.8,23.4,27.6,68.0,2.0,120.0,5.0,1011.0,2014-03-05,1
4447,-1.0,32.7,23.4,28.05,60.0,3.0,120.0,4.0,1011.2,2014-03-06,1
4448,0.5,29.5,22.3,25.9,72.0,3.0,130.0,6.0,1012.8,2014-03-07,1
4449,0.0,31.3,22.3,26.8,64.0,3.0,120.0,2.0,1012.1,2014-03-08,1
4450,0.0,32.8,24.3,28.55,66.0,3.0,120.0,4.0,1011.9,2014-03-09,1
4451,1.5,32.4,23.1,27.75,69.0,3.0,110.0,4.0,1012.6,2014-03-10,1
4452,-1.0,30.3,23.8,27.05,73.0,4.0,100.0,4.0,1012.8,2014-03-11,1
4453,0.0,32.5,23.3,27.9,62.0,4.0,110.0,1.0,1011.3,2014-03-12,1
4454,0.0,33.7,23.6,28.65,60.0,3.0,130.0,2.0,1010.8,2014-03-13,1
4455,0.0,34.0,26.3,30.15,61.0,4.0,120.0,1.0,1012.4,2014-03-14,1
4456,0.0,32.9,25.6,29.25,63.0,4.0,110.0,2.0,1013.6,2014-03-15,1
4457,0.0,32.7,26.0,29.35,62.0,5.0,110.0,3.0,1014.2,2014-03-16,1
4458,0.0,32.2,22.6,27.4,60.0,4.0,100.0,2.0,1013.1,2014-03-17,1
4459,0.0,32.9,23.0,27.95,60.0,4.0,120.0,1.0,1011.2,2014-03-18,1
4460,0.0,33.0,22.6,27.8,58.0,3.0,110.0,1.0,1009.6,2014-03-19,1
4461,0.0,33.6,21.9,27.75,58.0,2.0,120.0,2.0,1008.1,2014-03-20,1
4462,0.0,33.9,25.0,29.45,66.0,3.0,110.0,5.0,1008.1,2014-03-21,1
4463,0.0,32.8,24.2,28.5,60.0,3.0,100.0,2.0,1008.0,2014-03-22,1
4464,0.0,32.9,26.1,29.5,55.0,4.0,100.0,4.0,1011.0,2014-03-23,1
4465,5.0,30.3,24.5,27.4,86.0,2.0,80.0,7.0,1010.6,2014-03-24,1
4466,-1.0,32.4,25.2,28.8,76.0,4.0,110.0,5.0,1009.1,2014-03-25,1
4467,0.0,33.4,25.4,29.4,69.0,4.0,120.0,3.0,1009.3,2014-03-26,1
4468,0.0,32.5,26.4,29.45,68.0,4.0,110.0,3.0,1008.9,2014-03-27,1
4469,0.0,33.6,25.3,29.45,63.0,4.0,120.0,1.0,1009.1,2014-03-28,1
4470,0.0,35.0,26.9,30.95,66.0,3.0,130.0,2.0,1009.2,2014-03-29,1
4471,0.0,34.3,25.2,29.75,59.0,4.0,120.0,1.0,1008.3,2014-03-30,1
4472,0.0,34.3,24.6,29.45,60.0,4.0,120.0,2.0,1007.5,2014-03-31,1
4473,0.0,35.5,26.0,30.75,62.0,2.0,120.0,1.0,1007.1,2014-04-01,1
4474,0.0,35.2,27.9,31.55,63.0,3.0,110.0,2.0,1007.9,2014-04-02,1
4475,0.0,35.7,26.7,31.2,57.0,3.0,120.0,1.0,1008.3,2014-04-03,1
4476,0.0,36.2,25.9,31.05,69.0,3.0,110.0,1.0,1009.0,2014-04-04,1
4477,0.0,34.6,24.8,29.7,56.0,3.0,120.0,1.0,1009.6,2014-04-05,1
4478,0.0,33.9,25.3,29.6,62.0,4.0,120.0,2.0,1011.0,2014-04-06,1
4479,0.0,33.9,25.8,29.85,59.0,4.0,120.0,2.0,1010.0,2014-04-07,1
4480,0.0,33.8,26.0,29.9,61.0,3.0,120.0,4.0,1009.7,2014-04-08,1
4481,0.0,34.7,26.4,30.55,61.0,3.0,120.0,3.0,1008.9,2014-04-09,1
4482,0.0,34.4,25.3,29.85,60.0,4.0,120.0,2.0,1008.7,2014-04-10,1
4483,0.0,33.8,26.5,30.15,64.0,3.0,130.0,4.0,1008.3,2014-04-11,1
4484,0.0,33.8,25.0,29.4,61.0,3.0,130.0,3.0,1007.9,2014-04-12,1
4485,0.0,34.6,27.1,30.85,62.0,2.0,140.0,3.0,1008.0,2014-04-13,1
4486,0.0,33.8,26.5,30.15,60.0,3.0,140.0,4.0,1007.7,2014-04-14,1
4487,0.0,33.8,25.7,29.75,59.0,3.0,110.0,5.0,1008.1,2014-04-15,1
4488,0.0,32.1,25.2,28.65,60.0,3.0,120.0,5.0,1008.0,2014-04-16,1
4489,0.0,34.8,26.4,30.6,58.0,3.0,130.0,2.0,1008.0,2014-04-17,1
4490,0.0,34.9,26.6,30.75,61.0,3.0,130.0,3.0,1008.1,2014-04-18,1
4491,0.0,35.5,27.3,31.4,61.0,3.0,130.0,2.0,1007.2,2014-04-19,1
4492,0.0,34.2,25.7,29.95,65.0,3.0,130.0,3.0,1006.9,2014-04-20,1
4493,0.0,34.9,26.1,30.5,59.0,3.0,130.0,2.0,1008.2,2014-04-21,1
4494,0.0,35.0,26.7,30.85,62.0,3.0,130.0,4.0,1007.8,2014-04-22,1
4495,0.0,35.6,26.5,31.05,58.0,3.0,130.0,4.0,1007.2,2014-04-23,1
4496,0.0,35.4,27.8,31.6,65.0,3.0,130.0,4.0,1006.9,2014-04-24,1
4497,0.0,36.9,26.9,31.9,64.0,2.0,260.0,4.0,1007.6,2014-04-25,1
4498,0.0,37.2,26.7,31.95,60.0,3.0,130.0,3.0,1007.9,2014-04-26,1
4499,0.0,36.0,28.0,32.0,60.0,3.0,160.0,4.0,1007.6,2014-04-27,1
4500,0.0,34.7,27.6,31.15,65.0,2.0,270.0,5.0,1007.1,2014-04-28,1
4501,0.0,37.3,27.2,32.25,60.0,2.0,110.0,4.0,1006.9,2014-04-29,1
4502,0.0,36.8,26.7,31.75,58.0,3.0,130.0,2.0,1007.3,2014-04-30,1
4503,0.0,37.5,27.5,32.5,64.0,2.0,220.0,4.0,1008.4,2014-05-01,1
4504,-1.0,36.8,27.3,32.05,60.0,3.0,120.0,3.0,1009.1,2014-05-02,1
4505,0.0,36.5,27.3,31.9,56.0,3.0,120.0,2.0,1008.9,2014-05-03,1
4506,0.0,35.9,26.4,31.15,60.0,3.0,120.0,3.0,1008.5,2014-05-04,1
4507,0.0,36.5,28.6,32.55,58.0,3.0,130.0,2.0,1008.8,2014-05-05,1
4508,0.0,36.0,25.7,30.85,54.0,3.0,130.0,1.0,1008.8,2014-05-06,1
4509,0.0,36.1,27.1,31.6,55.0,3.0,130.0,2.0,1007.7,2014-05-07,1
4510,0.0,37.5,29.0,33.25,60.0,3.0,130.0,3.0,1007.0,2014-05-08,1
4511,-1.0,36.6,27.2,31.9,70.0,2.0,110.0,5.0,1007.6,2014-05-09,1
4512,-1.0,35.2,26.8,31.0,66.0,3.0,110.0,5.0,1007.7,2014-05-10,1
4513,0.0,37.4,28.7,33.05,56.0,3.0,120.0,3.0,1009.0,2014-05-11,1
4514,0.0,37.2,27.8,32.5,56.0,4.0,120.0,2.0,1007.9,2014-05-12,1
4515,0.0,35.9,27.1,31.5,52.0,3.0,120.0,2.0,1007.3,2014-05-13,1
4516,0.0,36.4,27.9,32.15,65.0,3.0,240.0,3.0,1006.1,2014-05-14,1
4517,0.0,35.0,28.5,31.75,66.0,3.0,280.0,3.0,1005.7,2014-05-15,1
4518,0.0,36.2,29.1,32.65,63.0,3.0,120.0,2.0,1007.1,2014-05-16,1
4519,0.0,37.3,27.1,32.2,57.0,3.0,120.0,2.0,1007.2,2014-05-17,1
4520,0.0,38.2,29.1,33.65,53.0,3.0,110.0,3.0,1007.8,2014-05-18,1
4521,0.0,37.2,28.9,33.05,56.0,4.0,130.0,2.0,1007.6,2014-05-19,1
4522,,37.9,25.4,31.65,61.0,3.0,300.0,4.0,1006.8,2014-05-20,1
4523,63.5,35.7,22.5,29.1,68.0,4.0,220.0,4.0,1006.5,2014-05-21,1
4524,0.0,37.0,27.3,32.15,65.0,2.0,130.0,3.0,1006.7,2014-05-22,1
4525,-1.0,37.3,25.3,31.3,64.0,2.0,280.0,4.0,1007.7,2014-05-23,1
4526,0.0,36.2,27.9,32.05,57.0,3.0,110.0,3.0,1008.5,2014-05-24,1
4527,0.0,35.7,26.4,31.05,63.0,2.0,290.0,3.0,1008.9,2014-05-25,1
4528,,36.6,24.1,30.35,71.0,2.0,110.0,4.0,1007.4,2014-05-26,1
4529,1.0,34.2,27.3,30.75,71.0,2.0,280.0,4.0,1006.0,2014-05-27,1
4530,-1.0,33.8,28.3,31.05,81.0,2.0,260.0,5.0,1006.4,2014-05-28,1
4531,-1.0,34.1,27.7,30.9,76.0,2.0,330.0,5.0,1006.2,2014-05-29,1
4532,0.0,36.7,27.9,32.3,67.0,2.0,110.0,5.0,1005.8,2014-05-30,1
4533,-1.0,35.7,27.8,31.75,66.0,3.0,130.0,3.0,1005.5,2014-05-31,1
4534,0.0,37.3,28.3,32.8,63.0,2.0,140.0,2.0,1005.3,2014-06-01,1
4535,0.0,35.9,29.2,32.55,70.0,3.0,140.0,5.0,1004.0,2014-06-02,1
4536,0.0,33.6,28.3,30.95,73.0,3.0,280.0,6.0,1003.5,2014-06-03,1
4537,9.0,33.2,26.6,29.9,81.0,3.0,270.0,6.0,1003.7,2014-06-04,1
4538,3.0,33.0,27.4,30.2,74.0,1.0,210.0,5.0,1003.9,2014-06-05,1
4539,0.5,33.9,26.7,30.3,73.0,3.0,260.0,6.0,1003.9,2014-06-06,1
4540,0.0,32.7,28.0,30.35,76.0,4.0,260.0,6.0,1003.2,2014-06-07,1
4541,-1.0,34.1,27.4,30.75,75.0,4.0,260.0,6.0,1002.4,2014-06-08,1
4542,23.0,33.5,24.1,28.8,78.0,2.0,260.0,7.0,1002.4,2014-06-09,1
4543,9.0,31.1,25.9,28.5,98.0,3.0,260.0,8.0,1004.7,2014-06-10,1
4544,7.0,33.1,25.9,29.5,90.0,2.0,230.0,7.0,1001.7,2014-06-11,1
4545,13.0,31.8,24.4,28.1,87.0,3.0,210.0,7.0,1002.6,2014-06-12,1
4546,0.0,31.1,26.5,28.8,78.0,3.0,230.0,7.0,1004.6,2014-06-13,1
4547,-1.0,32.7,26.6,29.65,77.0,3.0,260.0,6.0,1005.3,2014-06-14,1
4548,0.0,32.5,26.7,29.6,79.0,4.0,260.0,5.0,1005.1,2014-06-15,1
4549,1.0,32.1,27.2,29.65,86.0,2.0,260.0,5.0,1004.9,2014-06-16,1
4550,6.0,32.7,26.4,29.55,85.0,2.0,270.0,5.0,1005.8,2014-06-17,1
4551,16.5,30.5,24.6,27.55,90.0,3.0,230.0,6.0,1005.8,2014-06-18,1
4552,10.0,31.0,25.2,28.1,89.0,2.0,260.0,5.0,1005.1,2014-06-19,1
4553,1.0,31.7,26.3,29.0,79.0,4.0,240.0,6.0,1006.4,2014-06-20,1
4554,-1.0,33.6,26.4,30.0,74.0,4.0,260.0,5.0,1007.2,2014-06-21,1
4555,0.0,32.0,26.4,29.2,78.0,4.0,260.0,3.0,1007.4,2014-06-22,1
4556,7.0,31.8,25.3,28.55,78.0,4.0,260.0,3.0,1006.9,2014-06-23,1
4557,0.0,32.7,26.7,29.7,76.0,3.0,260.0,3.0,1006.8,2014-06-24,1
4558,12.5,32.4,26.5,29.45,85.0,3.0,260.0,5.0,1007.2,2014-06-25,1
4559,71.5,30.2,24.1,27.15,94.0,2.0,270.0,8.0,1006.2,2014-06-26,1
4560,1.0,30.2,26.1,28.15,87.0,4.0,260.0,7.0,1005.0,2014-06-27,1
4561,0.0,32.8,26.9,29.85,79.0,3.0,260.0,3.0,1005.1,2014-06-28,1
4562,0.5,32.2,26.3,29.25,80.0,3.0,250.0,5.0,1006.5,2014-06-29,1
4563,2.0,32.3,25.7,29.0,80.0,3.0,260.0,4.0,1008.1,2014-06-30,1
4564,-1.0,31.2,26.6,28.9,87.0,2.0,250.0,5.0,1008.0,2014-07-01,1
4565,11.5,32.0,25.7,28.85,84.0,3.0,280.0,5.0,1004.2,2014-07-02,1
4566,100.0,32.4,23.7,28.05,90.0,4.0,250.0,7.0,1002.6,2014-07-03,1
4567,22.0,30.1,23.9,27.0,90.0,3.0,260.0,7.0,1003.2,2014-07-04,1
4568,0.5,31.7,26.3,29.0,85.0,3.0,230.0,6.0,1004.2,2014-07-05,1
4569,18.0,31.3,25.5,28.4,87.0,5.0,260.0,7.0,1002.7,2014-07-06,1
4570,0.5,30.7,25.4,28.05,90.0,4.0,250.0,7.0,1001.4,2014-07-07,1
4571,1.0,29.6,25.9,27.75,92.0,4.0,250.0,7.0,1002.6,2014-07-08,1
4572,10.0,30.2,25.8,28.0,88.0,2.0,120.0,8.0,1005.3,2014-07-09,1
4573,3.0,31.4,25.3,28.35,89.0,3.0,260.0,4.0,1005.6,2014-07-10,1
4574,6.5,34.3,26.6,30.45,80.0,2.0,270.0,,,2014-07-11,1
4575,0.0,35.0,27.3,31.15,73.0,3.0,120.0,,,2014-07-12,1
4576,-1.0,35.6,25.1,30.35,71.0,2.0,270.0,,,2014-07-13,1
4577,0.5,33.0,23.4,28.2,80.0,3.0,300.0,,,2014-07-14,1
4578,78.5,31.0,24.0,27.5,91.0,7.0,310.0,,,2014-07-15,1
4579,22.0,28.3,24.5,26.4,97.0,4.0,140.0,8.0,1001.6,2014-07-16,1
4580,13.5,29.8,26.5,28.15,99.0,2.0,260.0,7.0,1005.3,2014-07-17,1
4581,0.5,31.4,25.3,28.35,84.0,4.0,260.0,5.0,1007.0,2014-07-18,1
4582,2.5,29.9,26.3,28.1,87.0,3.0,310.0,8.0,1006.5,2014-07-19,1
4583,2.0,30.7,25.4,28.05,90.0,4.0,230.0,6.0,1002.3,2014-07-20,1
4584,4.0,29.4,24.1,26.75,95.0,3.0,230.0,8.0,999.7,2014-07-21,1
4585,9.5,28.1,23.9,26.0,94.0,4.0,230.0,8.0,1002.4,2014-07-22,1
4586,20.5,30.6,25.5,28.05,93.0,3.0,250.0,8.0,1005.8,2014-07-23,1
4587,2.0,31.2,25.5,28.35,89.0,3.0,270.0,7.0,1006.7,2014-07-24,1
4588,-1.0,30.8,25.1,27.95,90.0,2.0,270.0,6.0,1007.7,2014-07-25,1
4589,11.0,30.6,24.9,27.75,89.0,3.0,260.0,6.0,1007.6,2014-07-26,1
4590,1.0,30.6,25.1,27.85,85.0,4.0,250.0,6.0,1005.9,2014-07-27,1
4591,14.0,29.6,25.1,27.35,91.0,2.0,260.0,5.0,1003.7,2014-07-28,1
4592,7.0,30.2,25.1,27.65,93.0,3.0,250.0,7.0,1003.1,2014-07-29,1
4593,15.5,30.8,25.4,28.1,93.0,4.0,230.0,7.0,1003.6,2014-07-30,1
4594,3.5,30.4,26.2,28.3,91.0,4.0,250.0,8.0,1003.6,2014-07-31,1
4595,13.5,30.6,25.2,27.9,91.0,4.0,240.0,8.0,1004.0,2014-08-01,1
4596,7.0,30.9,24.6,27.75,90.0,4.0,260.0,8.0,1005.0,2014-08-02,1
4597,18.5,30.5,23.6,27.05,92.0,4.0,250.0,7.0,1004.3,2014-08-03,1
4598,51.0,30.9,23.8,27.35,92.0,4.0,250.0,8.0,1004.3,2014-08-04,1
4599,20.5,27.5,23.8,25.65,100.0,3.0,250.0,8.0,1006.4,2014-08-05,1
4600,-1.0,31.0,26.1,28.55,88.0,5.0,240.0,4.0,1006.6,2014-08-06,1
4601,0.0,31.7,26.9,29.3,82.0,5.0,250.0,2.0,1006.6,2014-08-07,1
4602,0.0,31.1,26.8,28.95,83.0,6.0,260.0,3.0,1006.8,2014-08-08,1
4603,0.0,31.3,26.7,29.0,84.0,6.0,260.0,4.0,1008.0,2014-08-09,1
4604,0.0,31.1,26.7,28.9,83.0,5.0,260.0,,,2014-08-10,1
4605,0.0,30.7,26.4,28.55,83.0,5.0,260.0,,,2014-08-11,1
4606,0.0,30.7,26.3,28.5,84.0,4.0,260.0,,,2014-08-12,1
4607,0.0,31.8,25.7,28.75,81.0,4.0,260.0,,,2014-08-13,1
4608,1.5,32.4,26.9,29.65,78.0,4.0,220.0,,,2014-08-14,1
4609,0.0,32.0,26.9,29.45,76.0,4.0,360.0,,,2014-08-15,1
4610,19.5,31.7,25.2,28.45,83.0,3.0,300.0,7.0,1005.9,2014-08-16,1
4611,3.0,29.7,24.4,27.05,89.0,4.0,260.0,7.0,1006.8,2014-08-17,1
4612,-1.0,30.0,26.0,28.0,84.0,2.0,260.0,6.0,1009.2,2014-08-18,1
4613,0.5,35.2,25.9,30.55,71.0,2.0,30.0,4.0,1009.2,2014-08-19,1
4614,2.5,,,,,2.0,320.0,5.0,1008.3,2014-08-20,1
4615,7.0,32.3,25.2,28.75,,2.0,280.0,7.0,1007.1,2014-08-21,1
4616,0.0,30.5,25.6,28.05,77.0,1.0,60.0,6.0,1006.9,2014-08-22,1
4617,0.5,31.1,25.9,28.5,86.0,2.0,260.0,5.0,1006.6,2014-08-23,1
4618,3.0,32.2,26.4,29.3,81.0,4.0,260.0,5.0,1006.7,2014-08-24,1
4619,57.5,31.6,24.7,28.15,87.0,3.0,260.0,7.0,1006.4,2014-08-25,1
